productId,baseName,variantName,description,category,basePrice
1572,CETOSTEARYL ALCOHOL Extra Pure 500 gm,,,,470
1573,CETYL ALCOHOL 99% Extra Pure 500 gm,,,,800
1574,CETYL PYRIDINIUM CHLORIDE 99% (For Synthesis) 100 gm,,,,700
1575,CETYL PYRIDINIUM CHLORIDE 99% (For Synthesis) 500 gm,,,,3100
1576,"N-CETYL-N,N,N-TRIMETHYL AMMONIUM BROMIDE
98% Extra Pure (CTAB) 100 gm",,,,500
1577,"N-CETYL-N,N,N-TRIMETHYL AMMONIUM BROMIDE
98% Extra Pure (CTAB) 500 gm",,,,2100
1578,CHAPS 99% (For Biochemistry) 1 gm,,,,700
1579,CHAPS 99% (For Biochemistry) 5 gm,,,,3100
1580,CHAPSO 96% (For Biochemistry) 1 gm,,,,5000
1581,CHAPSO 96% (For Biochemistry) 5 gm,,,,18800
1582,CHES BUFFER 99% (Bio Reagent) 25 gm,,,,6500
1583,CHES BUFFER 99% (Bio Reagent) 100 gm,,,,19000
1584,CHES SODIUM BUFFER 99% (Bio Reagent) 5 gm,,,,6500
1585,CHITIN Extra Pure (Flakes) 100 gm,,,,320
1586,CHITIN Extra Pure (Flakes) 500 gm,,,,1300
1587,CHITOSAMINE HYDROCHLORIDE 99% Extra Pure 25 gm,,,,800
1588,CHITOSAMINE HYDROCHLORIDE 99% Extra Pure 100 gm,,,,3000
1589,CHITOSAN 25 gm,,,,400
1590,CHITOSAN 100 gm,,,,1400
1591,CHITOSAN 500 gm,,,,3400
1592,CHLORAMINE T (Trihydrate) 98% For Synthesis 250 gm,,,,1200
1593,CHLORAMINE T (Trihydrate) 98% For Synthesis 500 gm,,,,2100
1594,CHLORAMINE T 99% AR 250 gm,,,,1500
1595,CHLORAMINE T 99% AR 500 gm,,,,2800
1596,CHLORAMPHENICOL POWDER 98% 5 gm,,,,790
1597,CHLORAMPHENICOL POWDER 98% 25 gm,,,,2200
1598,CHLORAMPHENICOL POWDER 98% 100 gm,,,,7900
1599,P-CHLORANIL 97% (For Synthesis) 100 gm,,,,1000
1600,P-CHLORANIL 97% (For Synthesis) 250 gm,,,,1700
1601,CHLORANILLIC ACID 99% AR 10gm,,,,1500
1602,CHLORANILLIC ACID 99% AR 25 gm,,,,3000
1603,CHLORHEXIDINE GLUCONATE SOLUTION 20% 500 ml,,,,1900
1604,CHLORINE TABLETS 1000 Tab,,,,2500
1605,CHLORINE TEST PAPER (10 Books ) 1 Box,,,,280
1606,CHLORINE WATER ( Concentrated Solution ) 500 ml,,,,180
1607,4-CHLORO ACETANILINDE 98% AR 25 gm,,,,1200
1608,4-CHLORO ACETANILINDE 98% AR 100 gm,,,,4000
1609,CHLOROACETIC ACID (Mono) 99% 500 gm,,,,400
1610,CHLOROACETIC ACID 99.5% AR 500 gm,,,,500
1611,2-CHLOROANILINE 98% (For Synthesis) 500 ml,,,,800
1612,2-CHLOROANILINE 98% (For Synthesis) 2.5 Ltr.,,,,3800
1613,3-CHLORO ANILINE 98% (For Synthesis) 500 ml,,,,1800
1614,3-CHLORO ANILINE 98% (For Synthesis) 2.5 Ltr.,,,,7800
1615,4-CHLORO ANILINE 98% (For Synthesis) 500 gm,,,,1400
1616,CHLOROAURIC ACID (Min. Au 25%) 1 gm,,,,6700
1617,CHLOROAURIC ACID (Min. Au 49%) 1 gm,,,,12000
1618,2-CHLOROBENZALDEHYDE 98% (For Synthesis) 100 ml,,,,700
1619,2-CHLOROBENZALDEHYDE 98% (For Synthesis) 500 ml,,,,1700
1620,3-CHLOROBENZALDEHYDE 98% (For Synthesis) 25 gm,,,,1800
1621,3-CHLOROBENZALDEHYDE 98% (For Synthesis) 100 gm,,,,6300
1622,4-CHLOROBENZALDEHYDE 98% (For Synthesis) 100 gm,,,,650
1623,4-CHLOROBENZALDEHYDE 98% (For Synthesis) 500 gm,,,,2600
1624,CHLOROBENZENE 99% (For Synthesis) 500 ml,,,,500
1625,CHLOROBENZENE 99% (For Synthesis) 2.5 Ltr.,,,,1950
1626,"CHLOROBENZENE 99.5% AR
(Mono chlorobenzene) 500 ml",,,,600
1627,"CHLOROBENZENE 99.5% AR
(Mono chlorobenzene) 2.5 Ltr.",,,,2200
1628,2-CHLOROBENZOIC ACID 99% (For Synthesis) 500 gm,,,,1900
1629,3-CHLOROBENZOIC ACID 98% (For Synthesis) 100 gm,,,,2800
1630,3-CHLOROBENZOIC ACID 98% (For Synthesis) 500 gm,,,,13000
1631,4-CHLOROBENZOIC ACID 99% (For Synthesis) 100 gm,,,,430
1632,4-CHLOROBENZOIC ACID 99% (For Synthesis) 500 gm,,,,1600
1633,4-CHLORO BENZOPHENONE 99% (For Synthesis) 100 gm,,,,800
1634,4-CHLORO BENZOPHENONE 99% (For Synthesis) 500 gm,,,,3450
1635,CHLOROBUTANOL Extra Pure 500 gm,,,,2800
1636,Para-CHLORO-Meta-CRESOL 98% Extra Pure 250 gm,,,,1150
1637,Para-CHLORO-Meta-CRESOL 98% Extra Pure 500 gm,,,,2000
1638,"1-CHLORO-2,4-DINITROBENZENE 98% Extra Pure 500 gm",,,,900
1639,"1-CHLORO-2,4-DINITROBENZENE 99% AR 25 gm",,,,200
1640,"1-CHLORO-2,4-DINITROBENZENE 99% AR 100 gm",,,,600
1641,CHLOROFORM 99% (For Synthesis) 500 ml,,,,360
1642,CHLOROFORM 99% (For Synthesis) 2.5 Ltr.,,,,1400
1643,CHLOROFORM 99.8% AR 500 ml,,,,450
1644,CHLOROFORM 99.8% AR 2.5 Ltr.,,,,1560
1645,CHLOROFORM 99.8% HPLC 1 Ltr.,,,,1200
1646,CHLOROFORM 99.8% HPLC 2.5 Ltr.,,,,2500
1647,"ORTHO CHLORO NITRO BENZENE 99%
(For Synthesis) 500 gm",,,,560
1648,META CHLORO NITRO BENZENE 99% (For Synthesis) 500 gm,,,,900
1649,PARA CHLORO NITRO BENZENE 99% (For Synthesis) 500 gm,,,,480
1650,META CHLORO PER BENZOIC ACID 65-77% Extra Pure 25 gm,,,,600
1651,META CHLORO PER BENZOIC ACID 65-77% Extra Pure 100 gm,,,,1800
1652,2-CHLOROPHENOL 98% (For Synthesis) 500 ml,,,,1106
1653,2-CHLOROPHENOL 98% (For Synthesis) 2.5 Ltr.,,,,4700
1654,"3-CHLOROPHENOL 98.5% For Synthesis
(M- Chloro phenol) 25 gm",,,,820
1655,"3-CHLOROPHENOL 98.5% For Synthesis
(M- Chloro phenol) 100 gm",,,,2700
1656,"3-CHLOROPHENOL 98.5% For Synthesis
(M- Chloro phenol) 500 gm",,,,13200
1657,4-CHLOROPHENOL 98% (For Synthesis) 500 gm,,,,1200
1658,CHLOROPHENOL RED INDICATOR 99% AR 5 gm,,,,460
1659,CHLOROPHENOL RED INDICATOR 99% AR 25 gm,,,,1750
1660,CHLOROPHENOL RED INDICATOR 99% AR 100 gm,,,,6000
1661,CHLORO PHENOL RED INDICATOR SOLUTION 125 ml,,,,150
1662,CHLORO PHENOL RED INDICATOR SOLUTION 500 ml,,,,450
1663,4-CHLORO RESORCINOL 98% AR 25 gm,,,,1200
1664,4-CHLORO RESORCINOL 98% AR 100 gm,,,,3600
1665,5-CHLORO SALICYLIC ACID 98% AR 25 gm,,,,3000
1666,5-CHLORO SALICYLIC ACID 98% AR 100 gm,,,,9000
1667,N-CHLORO SUCCINIMIDE 98% Extra Pure (For Synthesis) 100 gm,,,,700
1668,N-CHLORO SUCCINIMIDE 98% Extra Pure (For Synthesis) 250 gm,,,,1600
1669,CHLOROTEX REAGENT (For determination of chlorine) 100 ml,,,,250
1670,2-CHLORO TOLUENE 95% (For Synthesis) 500 ml,,,,1600
1671,2-CHLORO TOLUENE 95% (For Synthesis) 2.5 Ltr.,,,,6400
1672,4-CHLORO TOLUENE 99% (For Synthesis) 500 ml,,,,3000
1673,4-CHLORO TOLUENE 99% (For Synthesis) 2.5 Ltr.,,,,12300
1674,CHLORO ZINC IODIDE SOLUTION 125 ml,,,,850
1675,CHLORO ZINC IODIDE SOLUTION 500 ml,,,,2600
1676,CHOLESTEROL 97% Extra Pure 25 gm,,,,2000
1677,CHOLESTEROL 97% Extra Pure 100 gm,,,,8000
1678,CHOLESTEROL 97% Extra Pure 500 gm,,,,37300
1679,CHOLESTEROL 99% AR 5 gm,,,,580
1680,CHOLESTEROL 99% AR 25 gm,,,,2400
1681,CHOLESTEROL 99% AR 100 gm,,,,9000
1682,CHOLIC ACID 98% (For Biochemistry) 25 gm,,,,2800
1683,CHOLIC ACID 98% (For Biochemistry) 100 gm,,,,10800
1684,CHOLINE BITARTRATE 99% Extra Pure 500 gm,,,,2400
1685,CHOLINE CHLORIDE 98% Extra Pure 100 gm,,,,360
1686,CHOLINE CHLORIDE 98% Extra Pure 500 gm,,,,1300
1687,CHROMEAZUROL S (C.I.NO.43825) 5 gm,,,,600
1688,CHROMEAZUROL S (C.I.NO.43825) 25 gm,,,,2250
1689,"CHROME AZUROL REAGENT SOLUTION
(Reagent for beryllium) 100 ml",,,,700
1690,CHROMIUM AAS STANDARD SOLUTION 1000mg/l (Cr) In Diluted HNO3 100 ml,,,,1800
1691,CHROMIUM AAS STANDARD SOLUTION 1000mg/l (Cr) In Diluted HNO3 500 ml,,,,3000
1692,CHROMIUM METAL LUMPS 99% 100 gm,,,,1400
1693,CHROMIUM METAL LUMPS 99% 500 gm,,,,4200
1694,CHROMIUM METAL POWDER 99% Extra Pure 100 gm,,,,1000
1695,CHROMIUM METAL POWDER 99% Extra Pure 500 gm,,,,3600
1696,CHROMIUM ACETATE 97% Pure 250 gm,,,,600
1697,CHROMIUM ACETATE 97% Pure 500 gm,,,,1100
1698,CHROMIUM CARBONATE 500 gm,,,,2100
1699,CHROMIUM CHLORIDE Hexahydrate 96% Extra Pure 500 gm,,,,950
1700,CHROMIUM CHLORIDE Hexahydrate 97% AR 500 gm,,,,1200
1701,CHROMIUM NITRATE Nonahydrate 97% Pure 500 gm,,,,900
1702,CHROMIUM NITRATE Nonahydrate 98% AR 500 gm,,,,1100
1703,CHROMIUM OXIDE GREEN 98% Extra Pure 500 gm,,,,1350
1704,CHROMIUM PICOLINATE 98% (For Synthesis) 100 gm,,,,2400
1705,CHROMIUM POTASSIUM SULPHATE Dodecahydrate 98.5% Extra Pure 500 gm,,,,960
1706,CHROMIUM POTASSIUM SULPHATE Dodecahydrate 99% AR 500 gm,,,,1100
1707,CHROMIUM SULPHATE (Basic) 500 gm,,,,400
1708,CHROMIUM TRIOXIDE 98% Extra Pure 500 gm,,,,1050
1709,CHROMIUM TRIOXIDE 99% AR 500 gm,,,,1150
1710,CHROMIUM TRIOXIDE SOLUTION 500 ml,,,,600
1711,CHROMOTROPE 2B (C.I.NO.16575) 5 gm,,,,300
1712,CHROMOTROPE 2B (C.I.NO.16575) 25 gm,,,,1200
1713,CHROMOTROPE 2R (For Microscopy) (C.I.NO.16570) 10 gm,,,,450
1714,CHROMOTROPE 2R (For Microscopy) (C.I.NO.16570) 25 gm,,,,900
1715,CHROMOTROPIC ACID DISODIUM SALT 98% Extra Pure 25 gm,,,,780
1716,CHROMOTROPIC ACID DISODIUM SALT 98% Extra Pure 100 gm,,,,2670
1717,CHROMOTROPIC ACID DISODIUM SALT 98.5% AR 10 gm,,,,800
1718,CHROMOTROPIC ACID DISODIUM SALT 98.5% AR 25 gm,,,,2000
1719,CHRYSOIDINE R (For Microscopy) (C.I.NO.11320) 25 gm,,,,140
1720,CHRYSOIDINE R (For Microscopy) (C.I.NO.11320) 100 gm,,,,430
1721,CHRYSOIDINE Y (For Microscopy) (C.I.NO. 11270) 25 gm,,,,140
1722,CHRYSOIDINE Y (For Microscopy) (C.I.NO. 11270) 100 gm,,,,430
1723,CINCHONINE 98% (For Synthesis) 25 gm,,,,3300
1724,CINCHONINE 98% (For Synthesis) 100 gm,,,,12600
1725,"CINCHONINE REAGENT SOLUTION
(Reagent for bismuth) 100 ml",,,,900
1726,CINNAMALDEHYDE 98% (For Synthesis) 500 ml,,,,930
1727,CINNAMALDEHYDE 98% (For Synthesis) 2.5 Ltr.,,,,4600
1728,CINNAMIC ACID 99% (For Synthesis) 250 gm,,,,1000
1729,CINNAMIC ACID 99% (For Synthesis) 500 gm,,,,1900
1730,CINNAMIC ACID 99% AR 250 gm,,,,1250
1731,CINNAMYL ALCOHOL 98% Extra Pure 500 gm,,,,2350
1732,CITRIC ACID (Anhydrous) 99% Extra Pure 500 gm,,,,630
1733,CITRIC ACID (Anhydrous) 99.5% AR 500 gm,,,,700
1734,CITRIC ACID (Monohydrate) 99% Extra Pure 500 gm,,,,520
1735,CITRIC ACID (Monohydrate) 99.5% AR 500 gm,,,,600
1736,L-CITRULLINE 99% (For Biochemistry) 10 gm,,,,600
1737,L-CITRULLINE 99% (For Biochemistry) 25 gm,,,,1300
1738,CLEANUP DETERGENT 01 ALKALINE (pH 11.6-12.0) 500 ml,,,,320
1739,CLEANUP DETERGENT 01 ALKALINE (pH 6-12.0) 5 Ltr.,,,,1450
1740,CLEANUP DETERGENT 02 NEUTRAL (pH 7.2-7.5) 500 ml,,,,320
1741,CLEANUP DETERGENT 02 NEUTRAL (pH 7.2-7.5) 5 Ltr.,,,,1450
1742,COBALT AAS STANDARD SOLUTION 1000mg/l Co In Diluted HNO3 100 ml,,,,1800
1743,COBALT AAS STANDARD SOLUTION 1000mg/l Co In Diluted HNO3 500 ml,,,,3000
1744,COBALT AAS STANDARD SOLUTION 1000mg/l Co In Diluted HCI 100 ml,,,,1800
1745,COBALT AAS STANDARD SOLUTION 1000mg/l Co In Diluted HCI 500 ml,,,,3000
1746,COBALT METAL LUMPS 99% 100 gm,,,,3400
1747,COBALT METAL LUMPS 99% 500 gm,,,,15000
1748,COBALT METAL POWDER 99.5% Extra Pure 25 gm,,,,1300
1749,COBALT METAL POWDER 99.5% Extra Pure 100 gm,,,,4000
1750,COBALT (II) ACETATE Tetrahydrate 98.5% Extra Pure 100 gm,,,,1350
1751,COBALT (II) ACETATE Tetrahydrate 98.5% Extra Pure 500 gm,,,,5500
1752,COBALT (II) ACETATE 98.5% Tetrahydrate AR 100 gm,,,,1550
1753,COBALT (II) ACETATE 98.5% Tetrahydrate AR 250 gm,,,,3200
1754,COBALT (II) BORATE 100 gm,,,,4500
1755,COBALT (II) BORATE 500 gm,,,,19500
1756,COBALT (II) CARBONATE (Basic) Extra Pure 100 gm,,,,2000
1757,COBALT (II) CARBONATE (Basic) Extra Pure 250 gm,,,,5200
1758,COBALT (II) CHLORIDE Hexahydrate 97% Extra Pure 100 gm,,,,1100
1759,COBALT (II) CHLORIDE Hexahydrate 97% Extra Pure 500 gm,,,,4900
1760,COBALT (II) CHLORIDE Hexahydrate 98% AR 100 gm,,,,1200
1761,COBALT (II) CHLORIDE Hexahydrate 98% AR 500 gm,,,,5300
1762,COBALT (II) CHLORIDE INDICATOR PAPERS 100 lvs,,,,160
1763,COBALT (II) CHLORIDE INDICATOR PAPERS 200 lvs,,,,280
1764,COBALT (II) NITRATE Hexahydrate 97% Extra Pure 100 gm,,,,1000
1765,COBALT (II) NITRATE Hexahydrate 97% Extra Pure 500 gm,,,,4200
1766,COBALT (II) NITRATE Hexahydrate 99% AR 100 gm,,,,1100
1767,COBALT (II) NITRATE Hexahydrate 99% AR 500 gm,,,,4500
1768,COBALT (II) OXALATE (Dihydrate) 100 gm,,,,3800
1769,COBALT (II) OXALATE (Dihydrate) 500 gm,,,,7500
1770,COBALT (II) OXIDE BLACK Extra Pure (70% Co) 100 gm,,,,3000
1771,COBALT (II) OXIDE BLACK Extra Pure (70% Co) 250 gm,,,,6500
1772,COBALT (II) OXIDE BLACK Extra Pure (70% Co) 500 gm,,,,12500
1773,COBALT (II) OXIDE BLACK AR (71% Co) 100 gm,,,,3200
1774,COBALT (II) OXIDE BLACK AR (71% Co) 250 gm,,,,6800
1775,COBALT (II) OXIDE BLACK AR (71% Co) 500 gm,,,,13000
1776,COBALT (II) PHOSPHATE 98% AR 100 gm,,,,3200
1777,COBALT (II) PHOSPHATE 98% AR 250 gm,,,,6400
1778,COBALT (II) SULPHATE Heptahydrate 97% Extra Pure 100 gm,,,,900
1779,COBALT (II) SULPHATE Heptahydrate 97% Extra Pure 500 gm,,,,3800
1780,COBALT (II) SULPHATE Heptahydrate 99% AR 100 gm,,,,950
1781,COBALT (II) SULPHATE Heptahydrate 99% AR 250 gm,,,,2200
1782,COBALT (II) SULPHATE Heptahydrate 99% AR 500 gm,,,,4000
1783,COCO DIETHANOLAMIDE 500 gm,,,,1300
1784,COCO MONOETHANOLAMIDE 500 gm,,,,1500
1785,COCO BUTTER Extra Pure 500 gm,,,,2200
1786,COLCHICINE 98.5% Extra Pure 1 gm,,,,2500
1787,COLLODION 4% 500 ml,,,,1000
1788,COLLODION FLEXIBLE 500 ml,,,,1700
1789,CONGO RED INDICATOR (For Microscopy) (C.I.NO.22120) 25 gm,,,,140
1790,CONGO RED INDICATOR (For Microscopy) (C.I.NO.22120) 100 gm,,,,410
1791,CONGO RED INDICATOR (For Microscopy) (C.I.NO.22120) 500 gm,,,,1750
1792,CONGO RED INDICATOR SOLUTION 125 ml,,,,110
1793,CONGO RED INDICATOR SOLUTION 500 ml,,,,340
1794,CONGO RED INDICATOR PAPERS 100 lvs,,,,150
1795,CONGO RED INDICATOR PAPERS 200 lvs,,,,200
1796,COOMASSIE BRILLIANT BLUE G-250 (C.I.NO.42655) 5 gm,,,,570
1797,COOMASSIE BRILLIANT BLUE G-250 (C.I.NO.42655) 25 gm,,,,2200
1798,COOMASSIE BRILLIANT BLUE G-250 (C.I.NO.42655) 100 gm,,,,8400
1799,COOMASSIE BRILLIANT BLUE R-250 (C.I.NO.42660) 5 gm,,,,530
1800,COOMASSIE BRILLIANT BLUE R-250 (C.I.NO.42660) 25 gm,,,,2000
1801,COOMASSIE BRILLIANT BLUE R-250 (C.I.NO.42660) 100 gm,,,,7500
1802,COPPER AAS STANDARD SOLUTION 1000mg/l Cu In Diluted HNO31 100 ml,,,,1800
1803,COPPER AAS STANDARD SOLUTION 1000mg/l Cu In Diluted HNO31 500 ml,,,,3000
1804,COPPER METAL TURNING/FILLING 99.5% Extra Pure 100 gm,,,,550
1805,COPPER METAL TURNING/FILLING 99.5% Extra Pure 500 gm,,,,1850
1806,COPPER METAL FOIL 99% Extra Pure 100 gm,,,,1300
1807,COPPER METAL FOIL 99% Extra Pure 500 gm,,,,3800
1808,COPPER METAL POWDER 99.5% (Electrolytic)  100 gm,,,,900
1809,COPPER METAL POWDER 99.5% (Electrolytic) 500 gm,,,,2800
1810,COPPER METAL POWDER 99.9% AR (325 MESH) 100 gm,,,,950
1811,COPPER METAL POWDER 99.9% AR (325 MESH) 500 gm,,,,3300
1812,COPPER (II) ACETATE (Monohydrate) 98% Extra Pure (325 MESH) 250 gm,,,,800
1813,COPPER (II) ACETATE (Monohydrate) 98% Extra Pure (325 MESH) 500 gm,,,,1400
1814,COPPER (II) ACETATE (Monohydrate) 99% AR 250 gm,,,,1350
1815,COPPER (II) ACETATE (Monohydrate) 99% AR 500 gm,,,,2400
1816,COPPER (I) BROMIDE (Anhydrous) 97% Extra Pure 500 gm,,,,3300
1817,COPPER (II) BROMIDE 98% Extra Pure 500 gm,,,,4000
1818,COPPER BRONZE 100 gm,,,,4200
1819,COPPER (II) CARBONATE (Basic) Extra Pure 500 gm,,,,1600
1820,COPPER (I) CHLORIDE (Anhydrous) 97% Extra Pure 500 gm,,,,1500
1821,COPPER (I) CHLORIDE (Anhydrous) 98% AR 250 gm,,,,2300
1822,COPPER (II) CHLORIDE Dihydrate 98% Extra Pure 500 gm,,,,1200
1823,COPPER (II) CHLORIDE Dihydrate 99% AR 500 gm,,,,1600
1824,COPPER CHLORIDE 0.3M SOLUTION 500 ml,,,,500
1825,COPPER CHLORIDE 0.3M SOLUTION 2.5 Ltr,,,,1400
1826,COPPER (I) IODIDE 99% Extra Pure 100 gm,,,,2100
1827,COPPER (I) IODIDE 99% Extra Pure 500 gm,,,,9500
1828,COPPER (II) NITRATE Trihydrate 97% Extra Pure 250 gm,,,,600
1829,COPPER (II) NITRATE Trihydrate 97% Extra Pure 500 gm,,,,1050
1830,COPPER (II) NITRATE Trihydrate 99.5% AR 500 gm,,,,1150
1831,COPPER (II) OXIDE BLACK 98% Extra Pure 100 gm,,,,600
1832,COPPER (II) OXIDE BLACK 98% Extra Pure 500 gm,,,,2100
1833,COPPER (II) OXIDE BLACK 99% AR 100 gm,,,,660
1834,COPPER (II) OXIDE BLACK 99% AR 500 gm,,,,2400
1835,COPPER (I) OXIDE RED 95% Extra Pure 100 gm,,,,750
1836,COPPER (I) OXIDE RED 95% Extra Pure 500 gm,,,,2300
1837,COPPER (II) SULPHATE Pentahydrate 98.5% Extra Pure 500 gm,,,,850
1838,COPPER (II) SULPHATE Pentahydrate 98.5% Extra Pure 5 kg,,,,7100
1839,COPPER (II) SULPHATE Pentahydrate 99% AR 500 gm,,,,850
1840,COPPER (II) SULPHATE Pentahydrate 99% AR 5 kg,,,,7100
1841,COPPER (II) SULPHATE SOLUTION N/10 (0.1N) 500 ml,,,,450
1842,COPPER (II) SULPHATE (Anhydrous) 98% Extra Pure 500 gm,,,,1500
1843,COPPER (II) SULPHATE (Anhydrous) 99% AR 500 gm,,,,1600
1844,COTTON BLUE (Water Soluble) (C.I.NO.42780) 25 gm,,,,600
1845,COTTON BLUE (Water Soluble) (C.I.NO.42780) 100 gm,,,,2000
1846,COTTON BLUE STAIN SOLUTION 125 ml,,,,150
1847,COTTON BLUE STAIN SOLUTION 500 ml,,,,400
1848,COTTON BLUE LACTOPHENOL SOLUTION 125 ml,,,,150
1849,COTTON BLUE LACTOPHENOL SOLUTION 500 ml,,,,330
1850,COUMARIN 99% (For Synthesis) 100 gm,,,,950
1851,COUMARIN 99% (For Synthesis) 250 gm,,,,1600
1852,CREAM OF TARTAR 99.5% (Potassium Bitartrate) 500 gm,,,,1500
1853,CREATINE (Monohydrate) 99% Extra Pure 25 gm,,,,220
1854,CREATINE (Monohydrate) 99% Extra Pure 100 gm,,,,700
1855,CREATINE (Monohydrate) 99% Extra Pure 1 kg,,,,6200
1856,CREATININE 99% Extra Pure 25 gm,,,,500
1857,CREATININE 99% Extra Pure 100 gm,,,,1700
1858,CREATININE 99% Extra Pure 500 gm,,,,8000
1859,CREATININE 99% AR 25 gm,,,,660
1860,CREATININE 99% AR 100 gm,,,,2100
1861,CREATININE 99% AR 500 gm,,,,9000
1862,CREATININE HYDROCHLORIDE (For Biochemistry) 25 gm,,,,850
1863,CREATININE HYDROCHLORIDE (For Biochemistry) 100 gm,,,,3150
1864,CREATININE ZINC CHLORIDE 99% Extra Pure 10 gm,,,,1300
1865,CREATININE ZINC CHLORIDE 99% Extra Pure 25 gm,,,,2700
1866,CRESOL MIXED ISOMERS 500 ml,,,,1250
1867,CRESOL MIXED ISOMERS 2.5 Ltr.,,,,5000
1868,Ortho-CRESOL 98% (For Synthesis) 500 ml,,,,800
1869,Ortho-CRESOL 98% (For Synthesis) 2.5 Ltr.,,,,3460
1870,Meta-CRESOL 98% (For Synthesis) 500 ml,,,,2000
1871,Meta-CRESOL 98% (For Synthesis) 2.5 Ltr.,,,,9500
1872,Para-CRESOL 98% (For Synthesis) 500 ml,,,,1100
1873,Para-CRESOL 98% (For Synthesis) 2.5 Ltr.,,,,4600
1874,Ortho-CRESOLPHTHALEIN 5 gm,,,,200
1875,Ortho-CRESOLPHTHALEIN 25 gm,,,,570
1876,Ortho-CRESOLPHTHALEIN 100 gm,,,,2100
1877,Ortho-CRESOLPHTHALEIN COMPLEXONE AR 1 gm,,,,500
1878,Ortho-CRESOLPHTHALEIN COMPLEXONE AR 5 gm,,,,2400
1879,Meta-CRESOL PURPLE INDICATOR 1 gm,,,,330
1880,Meta-CRESOL PURPLE INDICATOR 5 gm,,,,1300
1881,CRESOL RED INDICATOR AR 5 gm,,,,180
1882,CRESOL RED INDICATOR AR 25 gm,,,,650
1883,CRESOL RED INDICATOR AR 100 gm,,,,2260
1884,CRESOL RED INDICATOR SOLUTION 125 ml,,,,140
1885,CRESOL RED INDICATOR SOLUTION 500 ml,,,,420
1886,CRESOL AND SOAP SOLUTION 500 ml,,,,650
1887,CRESOL AND SOAP SOLUTION 5 Ltr.,,,,5600
1888,CRESYL VIOLET (ACETATE) (For Microbiology) 1 gm,,,,700
1889,CRESYL VIOLET (ACETATE) (For Microbiology) 5 gm,,,,2600
1890,CROTONALDEHYDE 99% (For Synthesis) 500 ml,,,,1400
1891,CROTONALDEHYDE 99% (For Synthesis) 2.5 Ltr.,,,,5900
1892,CROTONIC ACID 97% (For Synthesis) 250 gm,,,,1500
1893,CROTONIC ACID 97% (For Synthesis) 500 gm,,,,2600
1894,18-CROWN-6-ETHER 99% (For Synthesis) 5 gm,,,,300
1895,18-CROWN-6-ETHER 99% (For Synthesis) 25 gm,,,,1000
1896,18-CROWN-6-ETHER 99% (For Synthesis) 100 gm,,,,3000
1897,CRYOLITE 98.5% Extra Pure 500 gm,,,,560
1898,CRYSTAL VIOLET 88% (For Microscopy) (C.I NO.42555) 25 gm,,,,420
1899,CRYSTAL VIOLET 88% (For Microscopy) (C.I NO.42555) 100 gm,,,,1350
1900,CRYSTAL VIOLET 88% (For Microscopy) (C.I NO.42555) 1 kg,,,,11500
1901,CRYSTAL VIOLET 96% AR (For Microscopy) (C.I.NO.42555) 25 gm,,,,600
1902,CRYSTAL VIOLET 96% AR (For Microscopy) (C.I.NO.42555) 100 gm,,,,1800
1903,CRYSTAL VIOLET STAINING SOLUTION (Gram's) 125 ml,,,,150
1904,CRYSTAL VIOLET STAINING SOLUTION (Gram's) 500 ml,,,,450
1905,Crystal Violet 1% w/v in Glacial Acetic Acid 100 ml,,,,300
1906,Crystal Violet 1% w/v in Glacial Acetic Acid 500 ml,,,,1200
1907,CUPFERRON 98% AR 25 gm,,,,1200
1908,CUPFERRON 98% AR 100 gm,,,,4200
1909,CUPFERRON REAGENT SOLUTION 500 ml,,,,1200
1910,CUPRON AR 25 gm,,,,480
1911,CUPRON AR 100 gm,,,,1700
1912,CURCUMIN CRYSTAL 99% (C.I.NO.75300) 5 gm,,,,590
1913,CURCUMIN CRYSTAL 99% (C.I.NO.75300) 25 gm,,,,2100
1914,CURCUMIN CRYSTAL 99% (C.I.NO.75300) 100 gm,,,,7000
1915,CYANOACETAMIDE 98% (For Synthesis) 100 gm,,,,700
1916,CYANOACETAMIDE 98% (For Synthesis) 500 gm,,,,2500
1917,CYANOACETIC ACID 98% (For Synthesis) 250 gm,,,,2800
1918,CYANOACETIC ACID 98% (For Synthesis) 1 kg,,,,10500
1919,CYANOCOBALAMINE (For Biochemistry) 250 mg,,,,800
1920,CYANOCOBALAMINE (For Biochemistry) 1 gm,,,,2900
1921,CYCLOHEXANE 99% Extra Pure 500 ml,,,,480
1922,CYCLOHEXANE 99% Extra Pure 2.5 Ltr.,,,,2000
1923,CYCLOHEXANE 99.5% AR 500 ml,,,,520
1924,CYCLOHEXANE 99.5% AR 2.5 Ltr.,,,,2100
1925,CYCLOHEXANE 99.9% HPLC 1 Ltr.,,,,1700
1926,CYCLOHEXANE 99.9% HPLC 2.5 Ltr.,,,,3800
1927,CYCLOHEXANOL 99% Extra Pure 500 ml,,,,700
1928,CYCLOHEXANOL 99% Extra Pure 2.5 Ltr.,,,,2800
1929,CYCLOHEXANOL 99.5% AR 500 ml,,,,800
1930,CYCLOHEXANOL 99.5% AR 2.5 Ltr.,,,,2900
1931,CYCLOHEXANONE 99% Extra Pure 500 ml,,,,700
1932,CYCLOHEXANONE 99% Extra Pure 2.5 Ltr.,,,,2850
1933,CYCLOHEXANONE 99.5% AR 500 ml,,,,800
1934,CYCLOHEXANONE 99.5% AR 2.5 Ltr.,,,,3000
